x,y1,y2
0.19405,-0.76622,10.14774
0.19473,-0.75447,10.15846
0.19541,-0.74273,10.16919
0.19608,-0.73099,10.17992
0.19676,-0.71925,10.19066
0.19743,-0.70751,10.20140
0.19811,-0.69577,10.21214
0.19878,-0.68404,10.22289
0.19946,-0.67231,10.23364
0.20014,-0.66058,10.24440
0.20081,-0.64885,10.25516
0.20149,-0.63712,10.26592
0.20216,-0.62540,10.27669
0.20284,-0.61368,10.28747
0.20351,-0.60196,10.29824
0.20419,-0.59025,10.30902
0.20486,-0.57853,10.31981
0.20554,-0.56682,10.33060
0.20622,-0.55511,10.34139
0.20689,-0.54340,10.35218
0.20757,-0.53170,10.36298
0.20824,-0.52000,10.37379
0.20892,-0.50830,10.38459
0.20959,-0.49660,10.39541
0.21027,-0.48490,10.40622
0.21095,-0.47321,10.41704
0.21162,-0.46151,10.42786
0.21230,-0.44982,10.43869
0.21297,-0.43814,10.44951
0.21365,-0.42645,10.46035
0.21432,-0.41477,10.47118
0.21500,-0.40309,10.48202
0.21568,-0.39141,10.49287
0.21635,-0.37973,10.50371
0.21703,-0.36806,10.51456
0.21770,-0.35639,10.52542
0.21838,-0.34472,10.53627
0.21905,-0.33305,10.54713
0.21973,-0.32139,10.55799
0.22041,-0.30972,10.56886
0.22108,-0.29806,10.57973
0.22176,-0.28640,10.59060
0.22243,-0.27475,10.60148
0.22311,-0.26309,10.61236
0.22378,-0.25144,10.62324
0.22446,-0.23979,10.63413
0.22514,-0.22814,10.64502
0.22581,-0.21650,10.65591
0.22649,-0.20486,10.66680
0.22716,-0.19321,10.67770
0.22784,-0.18158,10.68860
0.22851,-0.16994,10.69950
0.22919,-0.15831,10.71041
0.22986,-0.14667,10.72132
0.23054,-0.13504,10.73223
0.23122,-0.12342,10.74315
0.23189,-0.11179,10.75407
0.23257,-0.10017,10.76499
0.23324,-0.08855,10.77591
0.23392,-0.07693,10.78684
0.23459,-0.06531,10.79777
0.23527,-0.05370,10.80870
0.23595,-0.04209,10.81963
0.23662,-0.03048,10.83057
0.23730,-0.01887,10.84151
0.23797,-0.00727,10.85245
0.23865,0.00434,10.86340
0.23932,0.01594,10.87434
0.24000,0.02754,10.88529
0.24068,0.03913,10.89624
0.24135,0.05073,10.90720
0.24203,0.06232,10.91816
0.24270,0.07391,10.92912
0.24338,0.08549,10.94008
0.24405,0.09708,10.95104
0.24473,0.10866,10.96201
0.24541,0.12024,10.97298
0.24608,0.13182,10.98395
0.24676,0.14339,10.99492
0.24743,0.15497,11.00590
0.24811,0.16654,11.01688
0.24878,0.17811,11.02786
0.24946,0.18967,11.03884
0.25014,0.20124,11.04982
0.25081,0.21280,11.06081
0.25149,0.22436,11.07180
0.25216,0.23592,11.08279
0.25284,0.24747,11.09378
0.25351,0.25903,11.10477
0.25419,0.27058,11.11577
0.25486,0.28213,11.12677
0.25554,0.29367,11.13777
0.25622,0.30522,11.14877
0.25689,0.31676,11.15978
0.25757,0.32830,11.17078
0.25824,0.33983,11.18179
0.25892,0.35137,11.19280
0.25959,0.36290,11.20381
0.26027,0.37443,11.21482
0.26095,0.38596,11.22584
0.26162,0.39748,11.23685
0.26230,0.40901,11.24787
0.26297,0.42053,11.25889
0.26365,0.43204,11.26991
0.26432,0.44356,11.28094
0.26500,0.45507,11.29196
0.26568,0.46659,11.30299
0.26635,0.47809,11.31401
0.26703,0.48960,11.32504
0.26770,0.50111,11.33607
0.26838,0.51261,11.34711
0.26905,0.52411,11.35814
0.26973,0.53561,11.36917
0.27041,0.54710,11.38021
0.27108,0.55859,11.39125
0.27176,0.57008,11.40229
0.27243,0.58157,11.41333
0.27311,0.59306,11.42437
0.27378,0.60454,11.43541
0.27446,0.61602,11.44645
0.27514,0.62750,11.45750
0.27581,0.63898,11.46854
0.27649,0.65045,11.47959
0.27716,0.66192,11.49064
0.27784,0.67339,11.50169
0.27851,0.68486,11.51274
0.27919,0.69632,11.52379
0.27986,0.70778,11.53484
0.28054,0.71924,11.54590
0.28122,0.73070,11.55695
0.28189,0.74216,11.56801
0.28257,0.75361,11.57906
0.28324,0.76506,11.59012
0.28392,0.77651,11.60118
0.28459,0.78795,11.61224
0.28527,0.79939,11.62330
0.28595,0.81083,11.63436
0.28662,0.82227,11.64542
0.28730,0.83371,11.65648
0.28797,0.84514,11.66754
0.28865,0.85657,11.67861
0.28932,0.86800,11.68967
0.29000,0.87942,11.70074
0.29068,0.89085,11.71180
0.29135,0.90227,11.72287
0.29203,0.91369,11.73393
0.29270,0.92510,11.74500
0.29338,0.93652,11.75607
0.29405,0.94793,11.76714
0.29473,0.95934,11.77820
0.29541,0.97074,11.78927
0.29608,0.98215,11.80034
0.29676,0.99355,11.81141
0.29743,1.00495,11.82248
0.29811,1.01634,11.83355
0.29878,1.02774,11.84462
0.29946,1.03913,11.85570
0.30014,1.05052,11.86677
0.30081,1.06190,11.87784
0.30149,1.07329,11.88891
0.30216,1.08467,11.89998
0.30284,1.09605,11.91106
0.30351,1.10742,11.92213
0.30419,1.11880,11.93320
0.30486,1.13017,11.94428
0.30554,1.14153,11.95535
0.30622,1.15290,11.96642
0.30689,1.16426,11.97749
0.30757,1.17563,11.98857
0.30824,1.18698,11.99964
0.30892,1.19834,12.01071
0.30959,1.20969,12.02179
0.31027,1.22104,12.03286
0.31095,1.23239,12.04393
0.31162,1.24374,12.05501
0.31230,1.25508,12.06608
0.31297,1.26642,12.07715
0.31365,1.27776,12.08823
0.31432,1.28909,12.09930
0.31500,1.30043,12.11037
0.31568,1.31176,12.12144
0.31635,1.32308,12.13251
0.31703,1.33441,12.14358
0.31770,1.34573,12.15466
0.31838,1.35705,12.16573
0.31905,1.36837,12.17680
0.31973,1.37968,12.18787
0.32041,1.39099,12.19894
0.32108,1.40230,12.21001
0.32176,1.41361,12.22107
0.32243,1.42491,12.23214
0.32311,1.43621,12.24321
0.32378,1.44751,12.25428
0.32446,1.45881,12.26534
0.32514,1.47010,12.27641
0.32581,1.48139,12.28748
0.32649,1.49268,12.29854
0.32716,1.50396,12.30960
0.32784,1.51525,12.32067
0.32851,1.52653,12.33173
0.32919,1.53780,12.34279
0.32986,1.54908,12.35385
0.33054,1.56035,12.36492
0.33122,1.57162,12.37598
0.33189,1.58288,12.38704
0.33257,1.59415,12.39809
0.33324,1.60541,12.40915
0.33392,1.61666,12.42021
0.33459,1.62792,12.43126
0.33527,1.63917,12.44232
0.33595,1.65042,12.45337
0.33662,1.66167,12.46443
0.33730,1.67291,12.47548
0.33797,1.68415,12.48653
0.33865,1.69539,12.49758
0.33932,1.70663,12.50863
0.34000,1.71786,12.51968
0.34068,1.72909,12.53073
0.34135,1.74032,12.54177
0.34203,1.75154,12.55282
0.34270,1.76276,12.56386
0.34338,1.77398,12.57490
0.34405,1.78520,12.58594
0.34473,1.79641,12.59698
0.34541,1.80762,12.60802
0.34608,1.81883,12.61906
0.34676,1.83003,12.63010
0.34743,1.84123,12.64113
0.34811,1.85243,12.65217
0.34878,1.86363,12.66320
0.34946,1.87482,12.67423
0.35014,1.88601,12.68526
0.35081,1.89720,12.69629
0.35149,1.90838,12.70732
0.35216,1.91956,12.71834
0.35284,1.93074,12.72937
0.35351,1.94192,12.74039
0.35419,1.95309,12.75141
0.35486,1.96426,12.76243
0.35554,1.97542,12.77345
0.35622,1.98659,12.78447
0.35689,1.99775,12.79548
0.35757,2.00891,12.80650
0.35824,2.02006,12.81751
0.35892,2.03121,12.82852
0.35959,2.04236,12.83953
0.36027,2.05351,12.85054
0.36095,2.06465,12.86154
0.36162,2.07579,12.87254
0.36230,2.08692,12.88355
0.36297,2.09806,12.89455
0.36365,2.10919,12.90554
0.36432,2.12032,12.91654
0.36500,2.13144,12.92754
0.36568,2.14256,12.93853
0.36635,2.15368,12.94952
0.36703,2.16480,12.96051
0.36770,2.17591,12.97150
0.36838,2.18702,12.98248
0.36905,2.19812,12.99347
0.36973,2.20922,13.00445
0.37041,2.22032,13.01543
0.37108,2.23142,13.02641
0.37176,2.24251,13.03738
0.37243,2.25360,13.04835
0.37311,2.26469,13.05933
0.37378,2.27578,13.07030
0.37446,2.28686,13.08126
0.37514,2.29793,13.09223
0.37581,2.30901,13.10319
0.37649,2.32008,13.11415
0.37716,2.33115,13.12511
0.37784,2.34221,13.13607
0.37851,2.35327,13.14702
0.37919,2.36433,13.15797
0.37986,2.37539,13.16892
0.38054,2.38644,13.17987
0.38122,2.39749,13.19082
0.38189,2.40853,13.20176
0.38257,2.41957,13.21270
0.38324,2.43061,13.22364
0.38392,2.44165,13.23458
0.38459,2.45268,13.24551
0.38527,2.46371,13.25644
0.38595,2.47474,13.26737
0.38662,2.48576,13.27830
0.38730,2.49678,13.28922
0.38797,2.50779,13.30014
0.38865,2.51881,13.31106
0.38932,2.52981,13.32198
0.39000,2.54082,13.33289
0.39068,2.55182,13.34380
0.39135,2.56282,13.35471
0.39203,2.57382,13.36562
0.39270,2.58481,13.37652
0.39338,2.59580,13.38742
0.39405,2.60678,13.39832
0.39473,2.61777,13.40921
0.39541,2.62874,13.42011
0.39608,2.63972,13.43100
0.39676,2.65069,13.44189
0.39743,2.66166,13.45277
0.39811,2.67262,13.46365
0.39878,2.68358,13.47453
0.39946,2.69454,13.48541
0.40014,2.70550,13.49628
0.40081,2.71645,13.50715
0.40149,2.72739,13.51802
0.40216,2.73834,13.52889
0.40284,2.74928,13.53975
0.40351,2.76021,13.55061
0.40419,2.77115,13.56146
0.40486,2.78208,13.57232
0.40554,2.79300,13.58317
0.40622,2.80393,13.59402
0.40689,2.81484,13.60486
0.40757,2.82576,13.61570
0.40824,2.83667,13.62654
0.40892,2.84758,13.63738
0.40959,2.85848,13.64821
0.41027,2.86938,13.65904
0.41095,2.88028,13.66986
0.41162,2.89117,13.68069
0.41230,2.90206,13.69151
0.41297,2.91295,13.70232
0.41365,2.92383,13.71314
0.41432,2.93471,13.72395
0.41500,2.94559,13.73476
0.41568,2.95646,13.74556
0.41635,2.96733,13.75636
0.41703,2.97819,13.76716
0.41770,2.98905,13.77795
0.41838,2.99991,13.78874
0.41905,3.01076,13.79953
0.41973,3.02161,13.81032
0.42041,3.03245,13.82110
0.42108,3.04329,13.83187
0.42176,3.05413,13.84265
0.42243,3.06496,13.85342
0.42311,3.07579,13.86419
0.42378,3.08662,13.87495
0.42446,3.09744,13.88571
0.42514,3.10826,13.89647
0.42581,3.11907,13.90722
0.42649,3.12989,13.91797
0.42716,3.14069,13.92872
0.42784,3.15149,13.93947
0.42851,3.16229,13.95021
0.42919,3.17309,13.96094
0.42986,3.18388,13.97167
0.43054,3.19467,13.98240
0.43122,3.20545,13.99313
0.43189,3.21623,14.00385
0.43257,3.22700,14.01457
0.43324,3.23777,14.02528
0.43392,3.24854,14.03600
0.43459,3.25930,14.04670
0.43527,3.27006,14.05741
0.43595,3.28082,14.06811
0.43662,3.29157,14.07880
0.43730,3.30232,14.08949
0.43797,3.31306,14.10018
0.43865,3.32380,14.11087
0.43932,3.33453,14.12155
0.44000,3.34526,14.13223
0.44068,3.35599,14.14290
0.44135,3.36671,14.15357
0.44203,3.37743,14.16424
0.44270,3.38814,14.17490
0.44338,3.39885,14.18556
0.44405,3.40956,14.19621
0.44473,3.42026,14.20686
0.44541,3.43096,14.21751
0.44608,3.44165,14.22815
0.44676,3.45234,14.23879
0.44743,3.46303,14.24942
0.44811,3.47371,14.26005
0.44878,3.48438,14.27068
0.44946,3.49505,14.28130
0.45014,3.50572,14.29192
0.45081,3.51639,14.30254
0.45149,3.52704,14.31315
0.45216,3.53770,14.32375
0.45284,3.54835,14.33435
0.45351,3.55900,14.34495
0.45419,3.56964,14.35555
0.45486,3.58028,14.36614
0.45554,3.59091,14.37672
0.45622,3.60154,14.38730
0.45689,3.61216,14.39788
0.45757,3.62278,14.40846
0.45824,3.63340,14.41902
0.45892,3.64401,14.42959
0.45959,3.65461,14.44015
0.46027,3.66522,14.45071
0.46095,3.67581,14.46126
0.46162,3.68641,14.47181
0.46230,3.69700,14.48235
0.46297,3.70758,14.49289
0.46365,3.71816,14.50342
0.46432,3.72874,14.51395
0.46500,3.73931,14.52448
0.46568,3.74987,14.53500
0.46635,3.76043,14.54552
0.46703,3.77099,14.55603
0.46770,3.78154,14.56654
0.46838,3.79209,14.57705
0.46905,3.80264,14.58754
0.46973,3.81317,14.59804
0.47041,3.82371,14.60853
0.47108,3.83424,14.61902
0.47176,3.84476,14.62950
0.47243,3.85528,14.63998
0.47311,3.86580,14.65045
0.47378,3.87631,14.66092
0.47446,3.88681,14.67138
0.47514,3.89731,14.68184
0.47581,3.90781,14.69230
0.47649,3.91830,14.70275
0.47716,3.92879,14.71319
0.47784,3.93927,14.72363
0.47851,3.94975,14.73407
0.47919,3.96022,14.74450
0.47986,3.97069,14.75493
0.48054,3.98115,14.76535
0.48122,3.99161,14.77577
0.48189,4.00206,14.78618
0.48257,4.01251,14.79659
0.48324,4.02295,14.80699
0.48392,4.03339,14.81739
0.48459,4.04383,14.82779
0.48527,4.05425,14.83818
0.48595,4.06468,14.84856
0.48662,4.07510,14.85894
0.48730,4.08551,14.86932
0.48797,4.09592,14.87969
0.48865,4.10632,14.89005
0.48932,4.11672,14.90041
0.49000,4.12712,14.91077
0.49068,4.13750,14.92112
0.49135,4.14789,14.93147
0.49203,4.15827,14.94181
0.49270,4.16864,14.95215
0.49338,4.17901,14.96248
0.49405,4.18937,14.97280
0.49473,4.19973,14.98313
0.49541,4.21008,14.99344
0.49608,4.22043,15.00375
0.49676,4.23077,15.01406
0.49743,4.24111,15.02436
0.49811,4.25144,15.03466
0.49878,4.26177,15.04495
0.49946,4.27209,15.05524
0.50014,4.28241,15.06552
0.50081,4.29272,15.07580
0.50149,4.30303,15.08607
0.50216,4.31333,15.09634
0.50284,4.32362,15.10660
0.50351,4.33391,15.11686
0.50419,4.34420,15.12711
0.50486,4.35448,15.13736
0.50554,4.36475,15.14760
0.50622,4.37502,15.15783
0.50689,4.38528,15.16807
0.50757,4.39554,15.17829
0.50824,4.40580,15.18851
0.50892,4.41604,15.19873
0.50959,4.42628,15.20894
0.51027,4.43652,15.21915
0.51095,4.44675,15.22935
0.51162,4.45698,15.23954
0.51230,4.46720,15.24973
0.51297,4.47741,15.25992
0.51365,4.48762,15.27010
0.51432,4.49783,15.28027
0.51500,4.50802,15.29044
0.51568,4.51822,15.30060
0.51635,4.52840,15.31076
0.51703,4.53858,15.32092
0.51770,4.54876,15.33106
0.51838,4.55893,15.34121
0.51905,4.56909,15.35134
0.51973,4.57925,15.36148
0.52041,4.58940,15.37160
0.52108,4.59955,15.38173
0.52176,4.60969,15.39184
0.52243,4.61983,15.40195
0.52311,4.62996,15.41206
0.52378,4.64008,15.42216
0.52446,4.65020,15.43225
0.52514,4.66031,15.44234
0.52581,4.67042,15.45243
0.52649,4.68052,15.46250
0.52716,4.69062,15.47258
0.52784,4.70071,15.48264
0.52851,4.71079,15.49271
0.52919,4.72087,15.50276
0.52986,4.73094,15.51282
0.53054,4.74101,15.52286
0.53122,4.75107,15.53290
0.53189,4.76112,15.54294
0.53257,4.77117,15.55297
0.53324,4.78121,15.56299
0.53392,4.79125,15.57301
0.53459,4.80128,15.58302
0.53527,4.81130,15.59303
0.53595,4.82132,15.60303
0.53662,4.83133,15.61302
0.53730,4.84134,15.62302
0.53797,4.85134,15.63300
0.53865,4.86133,15.64298
0.53932,4.87132,15.65295
0.54000,4.88130,15.66292
0.54068,4.89128,15.67288
0.54135,4.90125,15.68284
0.54203,4.91121,15.69279
0.54270,4.92117,15.70274
0.54338,4.93112,15.71268
0.54405,4.94106,15.72261
0.54473,4.95100,15.73254
0.54541,4.96093,15.74246
0.54608,4.97086,15.75238
0.54676,4.98078,15.76229
0.54743,4.99069,15.77220
0.54811,5.00060,15.78210
0.54878,5.01050,15.79199
0.54946,5.02039,15.80188
0.55014,5.03028,15.81177
0.55081,5.04016,15.82164
0.55149,5.05004,15.83152
0.55216,5.05991,15.84138
0.55284,5.06977,15.85124
0.55351,5.07963,15.86110
0.55419,5.08948,15.87095
0.55486,5.09932,15.88079
0.55554,5.10915,15.89063
0.55622,5.11898,15.90046
0.55689,5.12881,15.91028
0.55757,5.13862,15.92010
0.55824,5.14843,15.92992
0.55892,5.15824,15.93972
0.55959,5.16804,15.94953
0.56027,5.17783,15.95932
0.56095,5.18761,15.96911
0.56162,5.19739,15.97890
0.56230,5.20716,15.98868
0.56297,5.21692,15.99845
0.56365,5.22668,16.00822
0.56432,5.23643,16.01798
0.56500,5.24617,16.02773
0.56568,5.25591,16.03748
0.56635,5.26564,16.04723
0.56703,5.27536,16.05697
0.56770,5.28508,16.06670
0.56838,5.29479,16.07642
0.56905,5.30449,16.08614
0.56973,5.31419,16.09586
0.57041,5.32388,16.10557
0.57108,5.33356,16.11527
0.57176,5.34323,16.12496
0.57243,5.35290,16.13465
0.57311,5.36256,16.14434
0.57378,5.37222,16.15402
0.57446,5.38186,16.16369
0.57514,5.39150,16.17336
0.57581,5.40114,16.18302
0.57649,5.41076,16.19267
0.57716,5.42038,16.20232
0.57784,5.43000,16.21196
0.57851,5.43960,16.22160
0.57919,5.44920,16.23123
0.57986,5.45879,16.24085
0.58054,5.46837,16.25047
0.58122,5.47795,16.26008
0.58189,5.48752,16.26969
0.58257,5.49708,16.27929
0.58324,5.50664,16.28888
0.58392,5.51618,16.29847
0.58459,5.52572,16.30805
0.58527,5.53526,16.31763
0.58595,5.54478,16.32720
0.58662,5.55430,16.33676
0.58730,5.56381,16.34632
0.58797,5.57332,16.35587
0.58865,5.58282,16.36542
0.58932,5.59230,16.37496
0.59000,5.60179,16.38449
0.59068,5.61126,16.39402
0.59135,5.62073,16.40354
0.59203,5.63019,16.41305
0.59270,5.63964,16.42256
0.59338,5.64908,16.43207
0.59405,5.65852,16.44156
0.59473,5.66795,16.45105
0.59541,5.67737,16.46054
0.59608,5.68679,16.47002
0.59676,5.69619,16.47949
0.59743,5.70559,16.48895
0.59811,5.71499,16.49841
0.59878,5.72437,16.50787
0.59946,5.73375,16.51732
0.60014,5.74312,16.52676
0.60081,5.75248,16.53619
0.60149,5.76183,16.54562
0.60216,5.77118,16.55504
0.60284,5.78051,16.56446
0.60351,5.78984,16.57387
0.60419,5.79917,16.58327
0.60486,5.80848,16.59267
0.60554,5.81779,16.60206
0.60622,5.82709,16.61145
0.60689,5.83638,16.62083
0.60757,5.84566,16.63020
0.60824,5.85494,16.63957
0.60892,5.86420,16.64893
0.60959,5.87346,16.65828
0.61027,5.88272,16.66763
0.61095,5.89196,16.67698
0.61162,5.90119,16.68631
0.61230,5.91042,16.69564
0.61297,5.91964,16.70496
0.61365,5.92885,16.71428
0.61432,5.93806,16.72359
0.61500,5.94725,16.73290
0.61568,5.95644,16.74219
0.61635,5.96562,16.75149
0.61703,5.97479,16.76077
0.61770,5.98395,16.77005
0.61838,5.99311,16.77933
0.61905,6.00225,16.78859
0.61973,6.01139,16.79785
0.62041,6.02052,16.80711
0.62108,6.02964,16.81636
0.62176,6.03876,16.82560
0.62243,6.04786,16.83483
0.62311,6.05696,16.84406
0.62378,6.06605,16.85329
0.62446,6.07513,16.86250
0.62514,6.08420,16.87171
0.62581,6.09326,16.88092
0.62649,6.10232,16.89012
0.62716,6.11136,16.89931
0.62784,6.12040,16.90849
0.62851,6.12943,16.91767
0.62919,6.13845,16.92684
0.62986,6.14747,16.93601
0.63054,6.15647,16.94517
0.63122,6.16547,16.95432
0.63189,6.17445,16.96347
0.63257,6.18343,16.97261
0.63324,6.19240,16.98175
0.63392,6.20136,16.99088
0.63459,6.21031,17.00000
0.63527,6.21926,17.00911
0.63595,6.22819,17.01822
0.63662,6.23712,17.02733
0.63730,6.24604,17.03642
0.63797,6.25495,17.04551
0.63865,6.26385,17.05460
0.63932,6.27274,17.06368
0.64000,6.28162,17.07275
0.64068,6.29050,17.08181
0.64135,6.29936,17.09087
0.64203,6.30822,17.09993
0.64270,6.31706,17.10897
0.64338,6.32590,17.11801
0.64405,6.33473,17.12704
0.64473,6.34355,17.13607
0.64541,6.35236,17.14509
0.64608,6.36116,17.15411
0.64676,6.36996,17.16312
0.64743,6.37874,17.17212
0.64811,6.38752,17.18111
0.64878,6.39628,17.19010
0.64946,6.40504,17.19909
0.65014,6.41379,17.20806
0.65081,6.42253,17.21703
0.65149,6.43126,17.22600
0.65216,6.43998,17.23495
0.65284,6.44869,17.24390
0.65351,6.45739,17.25285
0.65419,6.46608,17.26179
0.65486,6.47477,17.27072
0.65554,6.48344,17.27965
0.65622,6.49211,17.28856
0.65689,6.50076,17.29748
0.65757,6.50941,17.30638
0.65824,6.51805,17.31528
0.65892,6.52667,17.32418
0.65959,6.53529,17.33307
0.66027,6.54390,17.34195
0.66095,6.55250,17.35082
0.66162,6.56109,17.35969
0.66230,6.56967,17.36855
0.66297,6.57824,17.37741
0.66365,6.58680,17.38626
0.66432,6.59536,17.39510
0.66500,6.60390,17.40394
0.66568,6.61243,17.41277
0.66635,6.62095,17.42159
0.66703,6.62947,17.43041
0.66770,6.63797,17.43922
0.66838,6.64647,17.44803
0.66905,6.65495,17.45683
0.66973,6.66342,17.46562
0.67041,6.67189,17.47441
0.67108,6.68034,17.48319
0.67176,6.68879,17.49196
0.67243,6.69723,17.50073
0.67311,6.70565,17.50949
0.67378,6.71407,17.51824
0.67446,6.72247,17.52699
0.67514,6.73087,17.53573
0.67581,6.73926,17.54447
0.67649,6.74763,17.55320
0.67716,6.75600,17.56192
0.67784,6.76436,17.57063
0.67851,6.77270,17.57934
0.67919,6.78104,17.58805
0.67986,6.78936,17.59675
0.68054,6.79768,17.60544
0.68122,6.80599,17.61412
0.68189,6.81428,17.62280
0.68257,6.82257,17.63147
0.68324,6.83085,17.64014
0.68392,6.83911,17.64880
0.68459,6.84737,17.65745
0.68527,6.85561,17.66610
0.68595,6.86385,17.67474
0.68662,6.87207,17.68337
0.68730,6.88029,17.69200
0.68797,6.88849,17.70062
0.68865,6.89669,17.70924
0.68932,6.90487,17.71785
0.69000,6.91304,17.72645
0.69068,6.92121,17.73505
0.69135,6.92936,17.74364
0.69203,6.93750,17.75222
0.69270,6.94563,17.76080
0.69338,6.95375,17.76937
0.69405,6.96186,17.77794
0.69473,6.96996,17.78650
0.69541,6.97805,17.79505
0.69608,6.98613,17.80359
0.69676,6.99420,17.81213
0.69743,7.00226,17.82067
0.69811,7.01031,17.82920
0.69878,7.01834,17.83772
0.69946,7.02637,17.84623
0.70014,7.03438,17.85474
0.70081,7.04239,17.86324
0.70149,7.05038,17.87174
0.70216,7.05837,17.88023
0.70284,7.06634,17.88871
0.70351,7.07430,17.89719
0.70419,7.08225,17.90566
0.70486,7.09019,17.91413
0.70554,7.09812,17.92259
0.70622,7.10604,17.93104
0.70689,7.11395,17.93948
0.70757,7.12184,17.94793
0.70824,7.12973,17.95636
0.70892,7.13760,17.96479
0.70959,7.14547,17.97321
0.71027,7.15332,17.98162
0.71095,7.16116,17.99003
0.71162,7.16899,17.99844
0.71230,7.17681,18.00683
0.71297,7.18462,18.01522
0.71365,7.19241,18.02361
0.71432,7.20020,18.03199
0.71500,7.20798,18.04036
0.71568,7.21574,18.04872
0.71635,7.22349,18.05708
0.71703,7.23123,18.06544
0.71770,7.23896,18.07378
0.71838,7.24668,18.08212
0.71905,7.25439,18.09046
0.71973,7.26208,18.09879
0.72041,7.26977,18.10711
0.72108,7.27744,18.11543
0.72176,7.28510,18.12374
0.72243,7.29275,18.13204
0.72311,7.30039,18.14034
0.72378,7.30802,18.14863
0.72446,7.31564,18.15692
0.72514,7.32324,18.16520
0.72581,7.33084,18.17347
0.72649,7.33842,18.18174
0.72716,7.34599,18.19000
0.72784,7.35354,18.19826
0.72851,7.36109,18.20651
0.72919,7.36863,18.21475
0.72986,7.37615,18.22299
0.73054,7.38366,18.23122
0.73122,7.39116,18.23944
0.73189,7.39865,18.24766
0.73257,7.40613,18.25587
0.73324,7.41359,18.26408
0.73392,7.42104,18.27228
0.73459,7.42849,18.28048
0.73527,7.43592,18.28867
0.73595,7.44333,18.29685
0.73662,7.45074,18.30502
0.73730,7.45813,18.31319
0.73797,7.46551,18.32136
0.73865,7.47288,18.32952
0.73932,7.48024,18.33767
0.74000,7.48759,18.34582
0.74068,7.49492,18.35396
0.74135,7.50224,18.36209
0.74203,7.50955,18.37022
0.74270,7.51685,18.37834
0.74338,7.52414,18.38646
0.74405,7.53141,18.39457
0.74473,7.53867,18.40267
0.74541,7.54592,18.41077
0.74608,7.55316,18.41887
0.74676,7.56038,18.42695
0.74743,7.56759,18.43503
0.74811,7.57479,18.44311
0.74878,7.58198,18.45118
0.74946,7.58916,18.45924
0.75014,7.59632,18.46730
0.75081,7.60347,18.47535
0.75149,7.61061,18.48339
0.75216,7.61773,18.49143
0.75284,7.62485,18.49947
0.75351,7.63195,18.50749
0.75419,7.63904,18.51552
0.75486,7.64611,18.52353
0.75554,7.65318,18.53154
0.75622,7.66023,18.53955
0.75689,7.66727,18.54754
0.75757,7.67429,18.55554
0.75824,7.68131,18.56352
0.75892,7.68831,18.57150
0.75959,7.69530,18.57948
0.76027,7.70227,18.58745
0.76095,7.70923,18.59541
0.76162,7.71618,18.60337
0.76230,7.72312,18.61132
