x,y1,y2
52.17818,1.27790,2.74792
52.23123,1.27712,2.74709
52.28428,1.27634,2.74625
52.33734,1.27555,2.74541
52.39039,1.27475,2.74455
52.44344,1.27394,2.74369
52.49650,1.27312,2.74282
52.54955,1.27229,2.74195
52.60260,1.27146,2.74107
52.65566,1.27062,2.74019
52.70871,1.26978,2.73930
52.76176,1.26893,2.73841
52.81481,1.26808,2.73751
52.86787,1.26722,2.73662
52.92092,1.26636,2.73572
52.97397,1.26550,2.73482
53.02703,1.26463,2.73392
53.08008,1.26377,2.73301
53.13313,1.26290,2.73211
53.18619,1.26203,2.73121
53.23924,1.26116,2.73031
53.29229,1.26029,2.72942
53.34535,1.25943,2.72853
53.39840,1.25856,2.72764
53.45145,1.25770,2.72675
53.50450,1.25684,2.72587
53.55756,1.25599,2.72499
53.61061,1.25513,2.72412
53.66366,1.25429,2.72326
53.71672,1.25345,2.72240
53.76977,1.25261,2.72156
53.82282,1.25179,2.72072
53.87588,1.25097,2.71989
53.92893,1.25016,2.71906
53.98198,1.24935,2.71825
54.03504,1.24856,2.71745
54.08809,1.24778,2.71667
54.14114,1.24701,2.71589
54.19419,1.24624,2.71513
54.24725,1.24550,2.71438
54.30030,1.24476,2.71364
54.35335,1.24404,2.71292
54.40641,1.24333,2.71221
54.45946,1.24263,2.71153
54.51251,1.24195,2.71085
54.56557,1.24129,2.71020
54.61862,1.24064,2.70956
54.67167,1.24001,2.70894
54.72472,1.23940,2.70834
54.77778,1.23881,2.70776
54.83083,1.23824,2.70720
54.88388,1.23768,2.70666
54.93694,1.23715,2.70615
54.98999,1.23664,2.70565
55.04304,1.23615,2.70518
55.09610,1.23568,2.70474
55.14915,1.23523,2.70431
55.20220,1.23481,2.70392
55.25526,1.23442,2.70354
55.30831,1.23405,2.70320
55.36136,1.23370,2.70288
55.41441,1.23338,2.70259
55.46747,1.23309,2.70232
55.52052,1.23283,2.70209
55.57357,1.23259,2.70188
55.62663,1.23238,2.70171
55.67968,1.23221,2.70156
55.73273,1.23206,2.70145
55.78579,1.23194,2.70137
55.83884,1.23186,2.70132
55.89189,1.23181,2.70130
55.94494,1.23179,2.70132
55.99800,1.23180,2.70137
56.05105,1.23185,2.70146
56.10410,1.23194,2.70158
56.15716,1.23206,2.70174
56.21021,1.23221,2.70194
56.26326,1.23240,2.70217
56.31632,1.23263,2.70244
56.36937,1.23290,2.70275
56.42242,1.23320,2.70310
56.47548,1.23355,2.70349
56.52853,1.23393,2.70392
56.58158,1.23436,2.70438
56.63463,1.23482,2.70489
56.68769,1.23533,2.70545
56.74074,1.23588,2.70604
56.79379,1.23647,2.70668
56.84685,1.23710,2.70736
56.89990,1.23778,2.70809
56.95295,1.23850,2.70886
57.00601,1.23927,2.70967
57.05906,1.24008,2.71054
57.11211,1.24094,2.71144
57.16517,1.24185,2.71240
57.21822,1.24280,2.71340
57.27127,1.24380,2.71445
57.32432,1.24485,2.71555
57.37738,1.24594,2.71670
57.43043,1.24709,2.71790
57.48348,1.24828,2.71914
57.53654,1.24953,2.72044
57.58959,1.25083,2.72179
57.64264,1.25217,2.72319
57.69570,1.25357,2.72464
57.74875,1.25502,2.72615
57.80180,1.25653,2.72770
57.85485,1.25808,2.72931
57.90791,1.25970,2.73098
57.96096,1.26136,2.73270
58.01401,1.26308,2.73447
58.06707,1.26485,2.73630
58.12012,1.26668,2.73818
58.17317,1.26856,2.74012
58.22623,1.27051,2.74212
58.27928,1.27250,2.74417
58.33233,1.27456,2.74628
58.38539,1.27667,2.74845
58.43844,1.27884,2.75067
58.49149,1.28106,2.75295
58.54454,1.28335,2.75529
58.59760,1.28569,2.75770
58.65065,1.28810,2.76016
58.70370,1.29056,2.76268
58.75676,1.29308,2.76526
58.80981,1.29567,2.76790
58.86286,1.29831,2.77060
58.91592,1.30101,2.77336
58.96897,1.30378,2.77618
59.02202,1.30661,2.77906
59.07508,1.30949,2.78201
59.12813,1.31244,2.78502
59.18118,1.31546,2.78809
59.23423,1.31853,2.79122
59.28729,1.32167,2.79442
59.34034,1.32487,2.79768
59.39339,1.32813,2.80100
59.44645,1.33146,2.80439
59.49950,1.33485,2.80784
59.55255,1.33831,2.81136
59.60561,1.34183,2.81493
59.65866,1.34541,2.81858
59.71171,1.34906,2.82229
59.76476,1.35277,2.82606
59.81782,1.35655,2.82990
59.87087,1.36039,2.83380
59.92392,1.36430,2.83777
59.97698,1.36827,2.84180
60.03003,1.37231,2.84590
60.08308,1.37641,2.85006
60.13614,1.38058,2.85429
60.18919,1.38481,2.85859
60.24224,1.38911,2.86295
60.29530,1.39348,2.86738
60.34835,1.39791,2.87187
60.40140,1.40240,2.87643
60.45445,1.40697,2.88106
60.50751,1.41160,2.88575
60.56056,1.41629,2.89051
60.61361,1.42105,2.89534
60.66667,1.42588,2.90023
60.71972,1.43077,2.90518
60.77277,1.43573,2.91021
60.82583,1.44076,2.91530
60.87888,1.44585,2.92045
60.93193,1.45100,2.92567
60.98498,1.45623,2.93096
61.03804,1.46151,2.93632
61.09109,1.46687,2.94174
61.14414,1.47229,2.94722
61.19720,1.47777,2.95277
61.25025,1.48332,2.95839
61.30330,1.48894,2.96407
61.35636,1.49462,2.96982
61.40941,1.50037,2.97563
61.46246,1.50618,2.98151
61.51552,1.51205,2.98745
61.56857,1.51799,2.99346
61.62162,1.52400,2.99953
61.67467,1.53007,3.00567
61.72773,1.53620,3.01187
61.78078,1.54240,3.01814
61.83383,1.54866,3.02446
61.88689,1.55498,3.03086
61.93994,1.56137,3.03731
61.99299,1.56782,3.04383
62.04605,1.57433,3.05041
62.09910,1.58091,3.05705
62.15215,1.58755,3.06376
62.20521,1.59424,3.07052
62.25826,1.60101,3.07735
62.31131,1.60783,3.08424
62.36436,1.61471,3.09119
62.41742,1.62165,3.09821
62.47047,1.62866,3.10528
62.52352,1.63572,3.11241
62.57658,1.64285,3.11960
62.62963,1.65003,3.12685
62.68268,1.65727,3.13416
62.73574,1.66457,3.14153
62.78879,1.67193,3.14895
62.84184,1.67934,3.15644
62.89489,1.68682,3.16398
62.94795,1.69435,3.17157
63.00100,1.70194,3.17923
63.05405,1.70958,3.18693
63.10711,1.71728,3.19470
63.16016,1.72503,3.20252
63.21321,1.73284,3.21039
63.26627,1.74070,3.21832
63.31932,1.74862,3.22630
63.37237,1.75659,3.23433
63.42543,1.76461,3.24242
63.47848,1.77269,3.25056
63.53153,1.78081,3.25875
63.58458,1.78899,3.26699
63.63764,1.79722,3.27528
63.69069,1.80550,3.28362
63.74374,1.81383,3.29200
63.79680,1.82221,3.30044
63.84985,1.83063,3.30893
63.90290,1.83911,3.31746
63.95596,1.84763,3.32604
64.00901,1.85620,3.33466
64.06206,1.86481,3.34334
64.11512,1.87347,3.35205
64.16817,1.88218,3.36081
64.22122,1.89093,3.36962
64.27427,1.89972,3.37846
64.32733,1.90856,3.38735
64.38038,1.91744,3.39628
64.43343,1.92636,3.40525
64.48649,1.93532,3.41427
64.53954,1.94433,3.42332
64.59259,1.95337,3.43241
64.64565,1.96245,3.44154
64.69870,1.97158,3.45070
64.75175,1.98073,3.45991
64.80480,1.98993,3.46915
64.85786,1.99916,3.47842
64.91091,2.00843,3.48773
64.96396,2.01774,3.49707
65.01702,2.02707,3.50645
65.07007,2.03645,3.51586
65.12312,2.04585,3.52530
65.17618,2.05529,3.53477
65.22923,2.06476,3.54427
65.28228,2.07426,3.55381
65.33534,2.08379,3.56337
65.38839,2.09334,3.57295
65.44144,2.10293,3.58257
65.49449,2.11255,3.59221
65.54755,2.12219,3.60188
65.60060,2.13186,3.61157
65.65365,2.14155,3.62128
65.70671,2.15127,3.63102
65.75976,2.16101,3.64078
65.81281,2.17078,3.65057
65.86587,2.18056,3.66037
65.91892,2.19037,3.67019
65.97197,2.20020,3.68004
66.02503,2.21005,3.68990
66.07808,2.21992,3.69977
66.13113,2.22980,3.70967
66.18418,2.23971,3.71958
66.23724,2.24963,3.72950
66.29029,2.25957,3.73944
66.34334,2.26952,3.74940
66.39640,2.27948,3.75936
66.44945,2.28946,3.76934
66.50250,2.29945,3.77933
66.55556,2.30946,3.78932
66.60861,2.31947,3.79933
66.66166,2.32949,3.80934
66.71471,2.33953,3.81936
66.76777,2.34957,3.82939
66.82082,2.35961,3.83943
66.87387,2.36967,3.84947
66.92693,2.37973,3.85951
66.97998,2.38980,3.86955
67.03303,2.39987,3.87960
67.08609,2.40994,3.88965
67.13914,2.42001,3.89970
67.19219,2.43009,3.90975
67.24525,2.44017,3.91980
67.29830,2.45024,3.92984
67.35135,2.46032,3.93989
67.40440,2.47039,3.94993
67.45746,2.48046,3.95996
67.51051,2.49053,3.96999
67.56356,2.50059,3.98001
67.61662,2.51065,3.99003
67.66967,2.52070,4.00004
67.72272,2.53075,4.01003
67.77578,2.54078,4.02002
67.82883,2.55081,4.03000
67.88188,2.56083,4.03997
67.93493,2.57084,4.04992
67.98799,2.58083,4.05986
68.04104,2.59082,4.06979
68.09409,2.60079,4.07970
68.14715,2.61074,4.08960
68.20020,2.62069,4.09948
68.25325,2.63061,4.10934
68.30631,2.64052,4.11919
68.35936,2.65042,4.12902
68.41241,2.66029,4.13882
68.46547,2.67015,4.14861
68.51852,2.67998,4.15837
68.57157,2.68980,4.16812
68.62462,2.69959,4.17784
68.67768,2.70937,4.18753
68.73073,2.71912,4.19720
68.78378,2.72884,4.20685
68.83684,2.73854,4.21647
68.88989,2.74822,4.22606
68.94294,2.75787,4.23563
68.99600,2.76749,4.24516
69.04905,2.77709,4.25467
69.10210,2.78666,4.26415
69.15516,2.79619,4.27359
69.20821,2.80570,4.28301
69.26126,2.81518,4.29239
69.31431,2.82462,4.30174
69.36737,2.83404,4.31106
69.42042,2.84342,4.32034
69.47347,2.85276,4.32959
69.52653,2.86207,4.33880
69.57958,2.87135,4.34797
69.63263,2.88059,4.35711
69.68569,2.88979,4.36621
69.73874,2.89896,4.37527
69.79179,2.90808,4.38429
69.84484,2.91717,4.39327
69.89790,2.92622,4.40221
69.95095,2.93523,4.41111
70.00400,2.94420,4.41997
70.05706,2.95312,4.42878
70.11011,2.96201,4.43755
70.16316,2.97085,4.44628
70.21622,2.97964,4.45496
70.26927,2.98840,4.46360
70.32232,2.99710,4.47219
70.37538,3.00577,4.48074
70.42843,3.01438,4.48924
70.48148,3.02295,4.49769
70.53453,3.03147,4.50609
70.58759,3.03994,4.51444
70.64064,3.04837,4.52275
70.69369,3.05674,4.53100
70.74675,3.06507,4.53920
70.79980,3.07335,4.54736
70.85285,3.08157,4.55546
70.90591,3.08974,4.56351
70.95896,3.09786,4.57150
71.01201,3.10593,4.57945
71.06507,3.11395,4.58734
71.11812,3.12191,4.59517
71.17117,3.12981,4.60295
71.22422,3.13767,4.61068
71.27728,3.14546,4.61835
71.33033,3.15320,4.62597
71.38338,3.16089,4.63353
71.43644,3.16852,4.64103
71.48949,3.17609,4.64847
71.54254,3.18360,4.65586
71.59560,3.19106,4.66319
71.64865,3.19846,4.67046
71.70170,3.20580,4.67767
71.75475,3.21308,4.68482
71.80781,3.22030,4.69192
71.86086,3.22746,4.69895
71.91391,3.23456,4.70592
71.96697,3.24160,4.71284
72.02002,3.24857,4.71969
72.07307,3.25549,4.72648
72.12613,3.26235,4.73321
72.17918,3.26914,4.73987
72.23223,3.27587,4.74648
72.28529,3.28254,4.75302
72.33834,3.28914,4.75950
72.39139,3.29568,4.76592
72.44444,3.30216,4.77227
72.49750,3.30857,4.77856
72.55055,3.31492,4.78478
72.60360,3.32121,4.79095
72.65666,3.32743,4.79705
72.70971,3.33359,4.80308
72.76276,3.33968,4.80905
72.81582,3.34570,4.81495
72.86887,3.35166,4.82079
72.92192,3.35756,4.82657
72.97497,3.36339,4.83228
73.02803,3.36915,4.83792
73.08108,3.37484,4.84350
73.13413,3.38048,4.84901
73.18719,3.38604,4.85446
73.24024,3.39154,4.85984
73.29329,3.39697,4.86516
73.34635,3.40233,4.87041
73.39940,3.40763,4.87560
73.45245,3.41286,4.88071
73.50551,3.41802,4.88577
73.55856,3.42312,4.89075
73.61161,3.42815,4.89567
73.66466,3.43312,4.90053
73.71772,3.43801,4.90532
73.77077,3.44284,4.91004
73.82382,3.44760,4.91469
73.87688,3.45230,4.91928
73.92993,3.45692,4.92381
73.98298,3.46149,4.92826
74.03604,3.46598,4.93266
74.08909,3.47041,4.93698
74.14214,3.47477,4.94124
74.19520,3.47906,4.94544
74.24825,3.48329,4.94957
74.30130,3.48745,4.95363
74.35435,3.49154,4.95763
74.40741,3.49557,4.96156
74.46046,3.49953,4.96543
74.51351,3.50343,4.96923
74.56657,3.50726,4.97297
74.61962,3.51102,4.97664
74.67267,3.51472,4.98025
74.72573,3.51835,4.98380
74.77878,3.52192,4.98728
74.83183,3.52542,4.99069
74.88488,3.52886,4.99405
74.93794,3.53223,4.99734
74.99099,3.53554,5.00056
75.04404,3.53878,5.00373
75.09710,3.54197,5.00683
75.15015,3.54508,5.00986
75.20320,3.54814,5.01284
75.25626,3.55113,5.01575
75.30931,3.55406,5.01861
75.36236,3.55692,5.02140
75.41542,3.55972,5.02413
75.46847,3.56247,5.02680
75.52152,3.56515,5.02941
75.57457,3.56777,5.03196
75.62763,3.57032,5.03445
75.68068,3.57282,5.03688
75.73373,3.57526,5.03925
75.78679,3.57764,5.04156
75.83984,3.57995,5.04381
75.89289,3.58221,5.04601
75.94595,3.58441,5.04815
75.99900,3.58655,5.05023
76.05205,3.58864,5.05226
76.10511,3.59067,5.05422
76.15816,3.59264,5.05614
76.21121,3.59455,5.05799
76.26426,3.59641,5.05980
76.31732,3.59821,5.06155
76.37037,3.59995,5.06324
76.42342,3.60165,5.06488
76.47648,3.60328,5.06647
76.52953,3.60487,5.06800
76.58258,3.60640,5.06948
76.63564,3.60787,5.07091
76.68869,3.60930,5.07229
76.74174,3.61067,5.07362
76.79479,3.61199,5.07490
76.84785,3.61327,5.07613
76.90090,3.61449,5.07730
76.95395,3.61566,5.07843
77.00701,3.61678,5.07952
77.06006,3.61785,5.08055
77.11311,3.61888,5.08154
77.16617,3.61986,5.08248
77.21922,3.62079,5.08337
77.27227,3.62167,5.08422
77.32533,3.62251,5.08503
77.37838,3.62330,5.08579
77.43143,3.62405,5.08650
77.48448,3.62475,5.08718
77.53754,3.62542,5.08781
77.59059,3.62603,5.08840
77.64364,3.62661,5.08894
77.69670,3.62714,5.08945
77.74975,3.62764,5.08992
77.80280,3.62809,5.09034
77.85586,3.62850,5.09073
77.90891,3.62887,5.09108
77.96196,3.62921,5.09139
78.01502,3.62951,5.09166
78.06807,3.62977,5.09190
78.12112,3.62999,5.09210
78.17417,3.63018,5.09227
78.22723,3.63033,5.09240
78.28028,3.63044,5.09250
78.33333,3.63053,5.09256
78.38639,3.63057,5.09260
78.43944,3.63059,5.09260
78.49249,3.63058,5.09256
78.54555,3.63053,5.09250
78.59860,3.63045,5.09241
78.65165,3.63034,5.09229
78.70470,3.63020,5.09214
78.75776,3.63004,5.09196
78.81081,3.62984,5.09175
78.86386,3.62962,5.09152
78.91692,3.62937,5.09126
78.96997,3.62910,5.09098
79.02302,3.62880,5.09067
79.07608,3.62847,5.09034
79.12913,3.62812,5.08998
79.18218,3.62775,5.08960
79.23524,3.62735,5.08920
79.28829,3.62694,5.08878
79.34134,3.62650,5.08833
79.39439,3.62604,5.08787
79.44745,3.62556,5.08739
79.50050,3.62506,5.08689
79.55355,3.62454,5.08637
79.60661,3.62401,5.08583
79.65966,3.62345,5.08528
79.71271,3.62288,5.08471
79.76577,3.62230,5.08412
79.81882,3.62170,5.08352
79.87187,3.62108,5.08291
79.92492,3.62045,5.08228
79.97798,3.61981,5.08165
80.03103,3.61916,5.08099
80.08408,3.61849,5.08033
80.13714,3.61781,5.07966
80.19019,3.61713,5.07898
80.24324,3.61643,5.07829
80.29630,3.61572,5.07759
80.34935,3.61501,5.07688
80.40240,3.61428,5.07616
80.45546,3.61355,5.07544
80.50851,3.61281,5.07471
80.56156,3.61207,5.07398
80.61461,3.61132,5.07324
80.66767,3.61057,5.07250
80.72072,3.60981,5.07176
80.77377,3.60905,5.07101
80.82683,3.60829,5.07026
80.87988,3.60752,5.06951
80.93293,3.60676,5.06876
80.98599,3.60599,5.06800
81.03904,3.60522,5.06725
81.09209,3.60445,5.06650
81.14515,3.60369,5.06576
81.19820,3.60292,5.06501
81.25125,3.60216,5.06427
81.30430,3.60140,5.06353
81.35736,3.60065,5.06279
81.41041,3.59989,5.06206
81.46346,3.59915,5.06134
81.51652,3.59841,5.06062
81.56957,3.59767,5.05991
81.62262,3.59694,5.05920
81.67568,3.59622,5.05851
81.72873,3.59550,5.05782
81.78178,3.59479,5.05714
81.83483,3.59410,5.05647
81.88789,3.59341,5.05581
81.94094,3.59273,5.05516
81.99399,3.59206,5.05452
82.04705,3.59140,5.05390
82.10010,3.59075,5.05328
82.15315,3.59012,5.05268
82.20621,3.58949,5.05209
82.25926,3.58888,5.05152
82.31231,3.58829,5.05096
82.36537,3.58770,5.05041
82.41842,3.58713,5.04988
82.47147,3.58658,5.04937
82.52452,3.58604,5.04887
82.57758,3.58552,5.04839
82.63063,3.58501,5.04793
82.68368,3.58452,5.04749
82.73674,3.58405,5.04706
82.78979,3.58359,5.04665
82.84284,3.58316,5.04626
82.89590,3.58274,5.04589
82.94895,3.58234,5.04554
83.00200,3.58196,5.04521
83.05506,3.58160,5.04491
83.10811,3.58125,5.04462
83.16116,3.58093,5.04435
83.21421,3.58063,5.04411
83.26727,3.58036,5.04389
83.32032,3.58010,5.04369
83.37337,3.57986,5.04352
83.42643,3.57965,5.04337
83.47948,3.57946,5.04324
83.53253,3.57930,5.04314
83.58559,3.57915,5.04307
83.63864,3.57903,5.04301
83.69169,3.57894,5.04299
83.74474,3.57887,5.04299
83.79780,3.57882,5.04301
83.85085,3.57880,5.04306
83.90390,3.57880,5.04314
83.95696,3.57883,5.04325
84.01001,3.57888,5.04338
84.06306,3.57897,5.04354
84.11612,3.57907,5.04373
84.16917,3.57921,5.04395
84.22222,3.57937,5.04419
84.27528,3.57955,5.04446
84.32833,3.57977,5.04476
84.38138,3.58001,5.04509
84.43443,3.58028,5.04545
84.48749,3.58058,5.04584
84.54054,3.58090,5.04626
84.59359,3.58126,5.04671
84.64665,3.58164,5.04719
84.69970,3.58205,5.04770
84.75275,3.58249,5.04824
84.80581,3.58296,5.04881
84.85886,3.58346,5.04941
84.91191,3.58398,5.05004
84.96496,3.58454,5.05070
85.01802,3.58512,5.05139
85.07107,3.58574,5.05212
85.12412,3.58638,5.05287
85.17718,3.58706,5.05366
85.23023,3.58776,5.05448
85.28328,3.58849,5.05533
85.33634,3.58926,5.05621
85.38939,3.59005,5.05712
85.44244,3.59088,5.05807
85.49550,3.59173,5.05904
85.54855,3.59261,5.06005
85.60160,3.59353,5.06109
85.65465,3.59447,5.06216
85.70771,3.59545,5.06326
85.76076,3.59645,5.06440
85.81381,3.59748,5.06556
85.86687,3.59855,5.06676
85.91992,3.59964,5.06799
85.97297,3.60077,5.06925
86.02603,3.60192,5.07055
86.07908,3.60311,5.07187
86.13213,3.60432,5.07323
86.18519,3.60557,5.07462
86.23824,3.60684,5.07603
86.29129,3.60815,5.07748
86.34434,3.60948,5.07897
86.39740,3.61084,5.08048
86.45045,3.61224,5.08202
86.50350,3.61366,5.08360
86.55656,3.61511,5.08520
86.60961,3.61659,5.08684
86.66266,3.61810,5.08850
86.71572,3.61964,5.09020
86.76877,3.62120,5.09192
86.82182,3.62280,5.09368
86.87487,3.62442,5.09547
86.92793,3.62607,5.09728
86.98098,3.62775,5.09913
87.03403,3.62946,5.10100
87.08709,3.63119,5.10290
87.14014,3.63295,5.10483
87.19319,3.63474,5.10680
87.24625,3.63656,5.10878
87.29930,3.63840,5.11080
87.35235,3.64027,5.11284
87.40541,3.64216,5.11492
87.45846,3.64408,5.11702
87.51151,3.64603,5.11914
87.56456,3.64800,5.12129
87.61762,3.64999,5.12347
87.67067,3.65201,5.12568
87.72372,3.65406,5.12791
87.77678,3.65612,5.13017
87.82983,3.65822,5.13245
87.88288,3.66033,5.13476
87.93594,3.66247,5.13709
87.98899,3.66463,5.13945
88.04204,3.66682,5.14183
88.09510,3.66902,5.14424
88.14815,3.67125,5.14666
88.20120,3.67350,5.14912
88.25425,3.67577,5.15159
88.30731,3.67806,5.15409
88.36036,3.68037,5.15661
88.41341,3.68269,5.15915
88.46647,3.68504,5.16171
88.51952,3.68741,5.16429
88.57257,3.68980,5.16689
88.62563,3.69220,5.16952
88.67868,3.69462,5.17216
88.73173,3.69706,5.17483
88.78478,3.69951,5.17751
88.83784,3.70198,5.18021
88.89089,3.70447,5.18293
88.94394,3.70697,5.18567
88.99700,3.70949,5.18842
89.05005,3.71201,5.19119
89.10310,3.71456,5.19398
89.15616,3.71711,5.19679
89.20921,3.71968,5.19961
89.26226,3.72226,5.20245
89.31532,3.72485,5.20530
89.36837,3.72746,5.20817
89.42142,3.73007,5.21105
89.47447,3.73269,5.21395
89.52753,3.73532,5.21686
89.58058,3.73796,5.21978
89.63363,3.74061,5.22272
89.68669,3.74327,5.22566
89.73974,3.74593,5.22862
89.79279,3.74860,5.23160
89.84585,3.75127,5.23458
89.89890,3.75395,5.23757
89.95195,3.75663,5.24058
90.00501,3.75932,5.24359
90.05806,3.76200,5.24662
90.11111,3.76470,5.24965
90.16416,3.76739,5.25269
90.21722,3.77008,5.25575
90.27027,3.77277,5.25880
90.32332,3.77546,5.26187
90.37638,3.77815,5.26495
90.42943,3.78084,5.26803
90.48248,3.78353,5.27111
90.53554,3.78621,5.27421
90.58859,3.78888,5.27731
90.64164,3.79155,5.28041
90.69469,3.79422,5.28352
90.74775,3.79688,5.28664
90.80080,3.79953,5.28976
90.85385,3.80217,5.29288
90.90691,3.80481,5.29601
90.95996,3.80743,5.29914
91.01301,3.81004,5.30228
91.06607,3.81264,5.30541
91.11912,3.81523,5.30855
91.17217,3.81780,5.31170
91.22523,3.82036,5.31484
91.27828,3.82291,5.31799
91.33133,3.82544,5.32113
91.38438,3.82795,5.32428
91.43744,3.83044,5.32743
91.49049,3.83292,5.33058
91.54354,3.83538,5.33373
91.59660,3.83781,5.33688
91.64965,3.84022,5.34002
91.70270,3.84261,5.34317
91.75576,3.84498,5.34632
91.80881,3.84732,5.34947
91.86186,3.84964,5.35261
91.91491,3.85193,5.35576
91.96797,3.85419,5.35890
92.02102,3.85643,5.36204
92.07407,3.85863,5.36518
92.12713,3.86081,5.36832
92.18018,3.86295,5.37145
92.23323,3.86506,5.37458
92.28629,3.86714,5.37771
92.33934,3.86918,5.38084
92.39239,3.87118,5.38396
